id,created_at,text,retweet_count,favorite_count
846702223585366017,Tue Mar 28 12:35:15 +0000 2017,'Carlos the Jackal' jailed over 1974 Paris grenade attack https://t.co/cxJ8mIbFw6,21,21
846700712381829125,Tue Mar 28 12:29:15 +0000 2017,'World's largest' dinosaur footprint found in Western Australia https://t.co/NEYKjkyTtL,44,70
846698957078220800,Tue Mar 28 12:22:16 +0000 2017,⚡️ Twitter boss Jack Dorsey @jack talks to Sky News about encryption online abuse and mobile payments @chesh ⚡️  https://t.co/xiD1U5tmqz,31,27
846697439016865792,Tue Mar 28 12:16:14 +0000 2017,Remains of at least one missing South Korea ferry victim found as wreck raised https://t.co/mwCyfWsrGY,11,8
846697023281774593,Tue Mar 28 12:14:35 +0000 2017,"The UK is ""full of entrepreneurs"" says @Twitter boss Jack Dorsey @jack talking to @chesh about his mobile payments… https://t.co/nisiagxllP",21,19
846696934689701888,Tue Mar 28 12:14:14 +0000 2017,Drake breaks his own streaming record with More Life https://t.co/8KWCM4D9v0,24,28
846694637788188672,Tue Mar 28 12:05:07 +0000 2017,Refurbished Samsung Galaxy Note 7s are going on sale https://t.co/qHe1IbhCYS,16,14
846693945774161920,Tue Mar 28 12:02:22 +0000 2017,.@Twitter boss @jack talks to @chesh about his mobile payments company @Square which is now in the UK. Read more:… https://t.co/YZvNZADLZN,20,21
846691142334910464,Tue Mar 28 11:51:13 +0000 2017,'Hero' minister Tobias Ellwood addresses MPs first time since Westminster terror attack https://t.co/WQn4WTizyu,15,47
846690386928119808,Tue Mar 28 11:48:13 +0000 2017,Treatments the NHS wants to stop prescribing to save money https://t.co/oUZDBgB78b,27,41
846690372197793792,Tue Mar 28 11:48:10 +0000 2017,"Online abuse: Twitter boss Jack Dorsey @jack is asked ""Can you stamp out that problem ever?"" by @chesh. Read more:… https://t.co/cjh9AMiVpG",28,32
846688291214802944,Tue Mar 28 11:39:53 +0000 2017,Refurbished Samsung Note 7 phones to be sold after withdrawal due to fire hazard  https://t.co/4JMhazDXNf,23,7
846687207356293120,Tue Mar 28 11:35:35 +0000 2017,"""Twitter has a pretty great record in this regard"": Jack Dorsey @jack says on tech companies removing #extremist co… https://t.co/bSkHS8uiKF",15,23
846680483782119424,Tue Mar 28 11:08:52 +0000 2017,Virgin Atlantic sees Brexit-linked financial loss on horizon https://t.co/jr47I1X5QH,19,26
846676825870864384,Tue Mar 28 10:54:20 +0000 2017,"Twitter boss Jack Dorsey @jack says there is a ""middle ground"" on #encryption and #security @chesh. Read more:… https://t.co/gal3NN4pJ5",33,35
846674058980835328,Tue Mar 28 10:43:20 +0000 2017,"""Moronic"" ""sexist"" ""from the 1950s"": Criticism for this Daily Mail headline https://t.co/CQIDWIHGDG",44,77
846673682512728064,Tue Mar 28 10:41:51 +0000 2017,London Mayor Sadiq Khan urges EU not to punish UK for Brexit https://t.co/aviqENAtuf,26,32
846667481733312512,Tue Mar 28 10:17:12 +0000 2017,Liam Payne and Cheryl: New parents post nappy banter on social media https://t.co/HKbTWXhivs,5,19
846664018253168640,Tue Mar 28 10:03:26 +0000 2017,"#MarineA's wife ""overjoyed"" at news he will be released from prison within weeks after murder conviction downgraded… https://t.co/szIJ1topYF",447,857
846663356324851712,Tue Mar 28 10:00:49 +0000 2017,Twitter boss Jack Dorsey: There is a 'middle ground' in encryption row https://t.co/ycxDx7E8BG,20,16
846662348949651456,Tue Mar 28 09:56:48 +0000 2017,Tomb Raider: First look at Alicia Vikander as Lara Croft https://t.co/lqUePlhr0c,31,67
846660011061383169,Tue Mar 28 09:47:31 +0000 2017,Gluten-free food sun cream paracetamol and travel vaccinations targeted in NHS cost-cutting https://t.co/jyLV5zmyT0,36,34
846659800968527873,Tue Mar 28 09:46:41 +0000 2017,#MarineA Alexander Blackman sentenced for manslaughter after murder conviction downgraded. @AliBunkallSKY is at the… https://t.co/nJQsDFhuBA,146,203
846659075240857600,Tue Mar 28 09:43:48 +0000 2017,Marine A: Alexander Blackman could be out of jail within weeks https://t.co/qh4kfw8F2U,37,84
846658421273350145,Tue Mar 28 09:41:12 +0000 2017,#MarineA Alexander Blackman given seven-year sentence for manslaughter of injured Taliban fighter could be freed f… https://t.co/91xnrRMkaQ,539,855
846657813162217472,Tue Mar 28 09:38:47 +0000 2017,RBS hikes settlement offer to investors ahead of cash call trial https://t.co/ORuIFIajS3,5,5
846656050224922625,Tue Mar 28 09:31:47 +0000 2017,Google Home smart speaker gets UK launch date https://t.co/S8amaBb1A3,23,37
846654306539487232,Tue Mar 28 09:24:51 +0000 2017,Two big Tesco shareholders don't want the supermarket's £3.7bn takeover of wholesaler Booker https://t.co/QAistkvnQ5,13,16
846652625407934464,Tue Mar 28 09:18:10 +0000 2017,RT @sparkomat: Sky News went to the biggest mass grave in Iraq - but IS have made this site very difficult to investigate: https://t.co/iyL…,10,0
846648658812657665,Tue Mar 28 09:02:24 +0000 2017,"Cyclone Debbie: The ""screaming howling wind"" battering Australia https://t.co/cSwmWXcN5M",33,24
846647236071243776,Tue Mar 28 08:56:45 +0000 2017,Donald Trump moves to wipe out Barack Obama's climate change record https://t.co/Tx5jSsv82Z,28,45
846643961812959232,Tue Mar 28 08:43:45 +0000 2017,Liam Payne and Cheryl share panic over nappy rush https://t.co/pbx5jxrYDN,4,13
846643056745046016,Tue Mar 28 08:40:09 +0000 2017,"The wife of the #Westminster attacker says she is ""saddened and shocked"" by his actions https://t.co/3FnEJt0cE4",6,14
846640687802146816,Tue Mar 28 08:30:44 +0000 2017,Liam Payne and Cheryl share panic over nappy rush https://t.co/1mWgs1TxeF,7,19
846639176690929664,Tue Mar 28 08:24:44 +0000 2017,Redrow abandons Bovis takeover interest after offer rejected https://t.co/k1u3AlHdio,9,7
846637917904797696,Tue Mar 28 08:19:44 +0000 2017,Daily Mail 'Legs-it' headline causes outrage. MPs brand it 'moronic' and 'sexist' https://t.co/GNuWzjbWCt,41,73
846637495840313344,Tue Mar 28 08:18:03 +0000 2017,Goodbye? Adele says she may never tour again https://t.co/LUstrJ11fr,25,42
846632768872202241,Tue Mar 28 07:59:16 +0000 2017,Life for the people who have fled #Mosul as Iraqi forces battle Islamic State in their city. @annabotting reports f… https://t.co/KXExgxoiu1,14,27
846631786859958272,Tue Mar 28 07:55:22 +0000 2017,Islamic State is 'broke' and struggling to pay its fighters https://t.co/S15p2a1qf9,49,77
846631621403070464,Tue Mar 28 07:54:42 +0000 2017,Cyclone Debbie: 'Howling' storm batters Australia's northeast coast https://t.co/GtcxPdWAGA,20,27
846629370282328064,Tue Mar 28 07:45:46 +0000 2017,Anti-terror barriers are being installed at Windsor Castle after the Westminster attack #London https://t.co/sHxH2rMO1F,37,66
846626980787310592,Tue Mar 28 07:36:16 +0000 2017,Four RAF jets are being sent to Romania to provide reassurance to countries worried about Russia's military https://t.co/eYgymWWKqI,54,53
846626608056283136,Tue Mar 28 07:34:47 +0000 2017,Thousands dumped in mass grave by Islamic State. Watch @sparkomat's report: https://t.co/cAmCFmX4YL #Mosul,31,19
846622750647242752,Tue Mar 28 07:19:27 +0000 2017,Bombs on the frontline in the Battle for Mosul. Watch @AlexCrawfordSky's report: https://t.co/BXX6Fg1FXH,8,9
846622159967588352,Tue Mar 28 07:17:07 +0000 2017,Half of young mums are skipping meals so their kids can eat a study says https://t.co/FWNKtzXAgZ,39,35
846619050033721345,Tue Mar 28 07:04:45 +0000 2017,Brainwashed children kill prisoners in Islamic State training. Watch @ramsaysky's report: https://t.co/BiQRnNFVqz,30,20
846616559678357504,Tue Mar 28 06:54:51 +0000 2017,How Islamic State is brainwashing young boys to become deadly soldiers https://t.co/mJLSvxSgRy,40,27
846812552654860288,Tue Mar 28 19:53:40 +0000 2017,A’s reaction to news of Raiders leaving Oakland https://t.co/bD4REWjCW2 https://t.co/qbOHCxhYaV,0,3
846812439224082433,Tue Mar 28 19:53:13 +0000 2017,Oakland fire victim remembered as helpful sweet https://t.co/DC108FRKaT https://t.co/Mi7Et2bnrx,1,2
846804272989712384,Tue Mar 28 19:20:46 +0000 2017,$1400 a seat for in-flight view of the Southern Lights https://t.co/0nsOpGU1Rs https://t.co/uxBpEADYL6,7,11
846804120753258496,Tue Mar 28 19:20:09 +0000 2017,100-year-old SF woman dies after years of eviction battles https://t.co/o1KUdjQhdW https://t.co/A6BklnSb8k,3,4
846787935739400192,Tue Mar 28 18:15:51 +0000 2017,RT @Con_Chron: Find everything you need to know about Warriors-Rockets in our game-day capsule: https://t.co/WpbvfAHspj,3,0
846787911412441088,Tue Mar 28 18:15:45 +0000 2017,RT @bill_hutchinson: A 4th body has been recovered from a West Oakland residential building that burned down Monday via @obioannoukenobi h…,6,0
846787900985372672,Tue Mar 28 18:15:42 +0000 2017,RT @DominicFracassa: Tesla employee alleges physical racial harassment in suit https://t.co/APkXB2g7y6 via @SFGate,1,0
846787060044247040,Tue Mar 28 18:12:22 +0000 2017,2 accused of trying to sell a baby online for $3K https://t.co/m0hyOT9Efa https://t.co/a8dNz266ip,3,1
846787036300267520,Tue Mar 28 18:12:16 +0000 2017,Believe it or not? These commonly held 'facts' are actually false https://t.co/IeApYgIjYc https://t.co/Lr1qVyrHgk,2,2
846786975919030272,Tue Mar 28 18:12:02 +0000 2017,A press conference on the deadly West Oakland fire is about to begin. You can watch it live here: https://t.co/pgLYymojIJ,1,1
846786777335545856,Tue Mar 28 18:11:14 +0000 2017,Death toll from fire at troubled Oakland building rises to four  https://t.co/R5aL5JuZfv,7,1
846778448416681984,Tue Mar 28 17:38:09 +0000 2017,What a murdered former Russian lawmaker said in a final interview https://t.co/HosZil1GR5 https://t.co/o8qI0HRSIO,5,2
846769410232664064,Tue Mar 28 17:02:14 +0000 2017,100K sign petition for first lady to pay for Trump Tower security https://t.co/3vi9Wftnqq https://t.co/SboAYIyp0D,14,29
846769398673170433,Tue Mar 28 17:02:11 +0000 2017,Spiders could theoretically eat every human in 1 year https://t.co/g7Ylp0aoSS https://t.co/fiTfhbn15M,7,10
846764570601553920,Tue Mar 28 16:43:00 +0000 2017,@SFDeltas Saalih Muhammad suffers season-ending injury #sfdeltas #nasl https://t.co/HLP48UrKpJ,2,2
846761093233967104,Tue Mar 28 16:29:11 +0000 2017,Nunes won't leave Russia probe https://t.co/w0teU1uZU6 https://t.co/AEtrpl7XQ8,9,6
846761081582247936,Tue Mar 28 16:29:08 +0000 2017,Secret Service examines suspicious package near White House https://t.co/og5xTCPUoi https://t.co/F3viGVIak1,0,1
846752814269325312,Tue Mar 28 15:56:17 +0000 2017,Trump puts anti-global warming projects on chopping block https://t.co/3f8StKm9jL https://t.co/E7zghVW5hr,2,3
846743705029525504,Tue Mar 28 15:20:05 +0000 2017,Taylor: Raiders fans flying to Las Vegas? Don’t bet on it https://t.co/bbcXpSjBSn https://t.co/d9bF1mxIGm,5,4
846742331650985984,Tue Mar 28 15:14:38 +0000 2017,Today on https://t.co/QgJARQ3G6M: The places every California kid must visit before growing up. See how many… https://t.co/ngCT6kXTxo,1,7
846735169889320960,Tue Mar 28 14:46:10 +0000 2017,15-year-old boy in life-threatening condition after SF stabbing https://t.co/IqpxJAbIRs https://t.co/gOlaRyt54M,1,2
846735159277760512,Tue Mar 28 14:46:08 +0000 2017,Man's last name is too offensive for license plate https://t.co/TicD3ZE0Sn https://t.co/r2nqaaSI0K,2,2
846726687207407617,Tue Mar 28 14:12:28 +0000 2017,Our heads are a little in the clouds today -- we are still dreaming about last weekend's… https://t.co/HoKM25pdcj,0,0
846726366070358018,Tue Mar 28 14:11:11 +0000 2017,Despite out-migration Bay Area home prices still on a tear https://t.co/29hObx7JHH https://t.co/vrjxfjIfq4,6,5
846726350140452864,Tue Mar 28 14:11:07 +0000 2017,Medicare for all: SF’s gift to the nation https://t.co/e6XpCxITTO https://t.co/kMdzDTtWXZ,7,11
846724508925018112,Tue Mar 28 14:03:48 +0000 2017,@bewuu captured the sun rising behind the Bay Bridge. #baybridge #bayarea #citybythebay #lovesf… https://t.co/I9fCEHu2UC,1,3
846717805512732673,Tue Mar 28 13:37:10 +0000 2017,'Carlos the Jackal' sentenced to life for 1974 attack https://t.co/NfOvlGi6LT https://t.co/T1kWZtqgsD,3,4
846717795685445632,Tue Mar 28 13:37:08 +0000 2017,72 things to do in the Bay Area before you die https://t.co/kOMnDzsEeD https://t.co/D7UYhjeZqL,20,66
846709757037621249,Tue Mar 28 13:05:11 +0000 2017,Historic photos capture evolution of the Muni bus https://t.co/xGGB3FI224 https://t.co/sObYrc33Yx,6,12
846709737525657600,Tue Mar 28 13:05:07 +0000 2017,UCSF scientist wins award for hot-cold pain studies https://t.co/TcDIPMM9T8 https://t.co/rRMJsnWLRb,3,6
846593953235316736,Tue Mar 28 05:25:02 +0000 2017,Chemical spray at Stonestown mall in SF affects 15 https://t.co/adPBxBoXMv https://t.co/CXKE89Yh2k,7,5
846585549058064385,Tue Mar 28 04:51:38 +0000 2017,The Latest: Various violations found days before fatal blaze https://t.co/vTeT1aHTJP https://t.co/DOyOzQuF2H,8,2
846568680464920577,Tue Mar 28 03:44:36 +0000 2017,Warriors still piling up blocks without Kevin Durant https://t.co/mu1D4tzS3B https://t.co/10BrWvepex,3,3
846560503736381440,Tue Mar 28 03:12:07 +0000 2017,State chief justice steps up criticism of immigration https://t.co/LOECoXNCFq https://t.co/bPmWcDNuLY,15,23
846527806733398017,Tue Mar 28 01:02:11 +0000 2017,Audit: Unexplained misallocated millions for state tax board https://t.co/lOAJtIupo0 https://t.co/Rj2Mydcgog,1,5
846527788802727936,Tue Mar 28 01:02:07 +0000 2017,US attorney general threatens to block grants to sanctuary cities https://t.co/x732BUdpNh https://t.co/ysfZqJJCOp,5,3
846519531526799360,Tue Mar 28 00:29:18 +0000 2017,Michigan Flint to replace 18000 lead-tainted water lines https://t.co/61CRSRpRrG https://t.co/3lrVgZBMCI,1,9
846519520617390080,Tue Mar 28 00:29:15 +0000 2017,Why Breitbart is showing up in your Google ‘Top stories’ https://t.co/HwiYW4yQ2e https://t.co/9BZQn9uipU,4,6
846511222107254785,Mon Mar 27 23:56:17 +0000 2017,A jilted Oakland considers suing Raiders NFL https://t.co/l7uw6vmsrk https://t.co/y38MuYCGhA,17,23
846511190587072512,Mon Mar 27 23:56:09 +0000 2017,Curry family brings home goldendoodle puppy ... for $3800? https://t.co/bLyllsjCnD https://t.co/JX4vuZpfpx,0,8
846502999606226945,Mon Mar 27 23:23:37 +0000 2017,23 people ask Justice Dept. for criminal inquiry into Sessions https://t.co/ppQHMVIyjR,15,34
846502996032667648,Mon Mar 27 23:23:36 +0000 2017,Water official vows new Oroville Dam spillway by winter https://t.co/l5OO0G5YVb,10,11
846499401904410624,Mon Mar 27 23:09:19 +0000 2017,@johncary captured the traditional shot of the Golden Gate Bridge from Marshall's Beach… https://t.co/kdEnephd4w,0,1
846494594548187136,Mon Mar 27 22:50:13 +0000 2017,2 people targeted in separate carjackings in SF https://t.co/jjXx9FBmQi https://t.co/WCZAPUvIUb,1,0
846494573513781248,Mon Mar 27 22:50:08 +0000 2017,Cats actually like people says new university study https://t.co/IfpjzndnGE https://t.co/m8uzC07rt6,17,31
846486274542227456,Mon Mar 27 22:17:09 +0000 2017,HBO is reviving 'True Detective' for season 3 https://t.co/UZt1CfDn6Z https://t.co/RP5HaW2ZqC,4,13
846486263175643136,Mon Mar 27 22:17:06 +0000 2017,Musk's new company hopes to link brains to computers https://t.co/R2MR72Si7K https://t.co/TUMEhulOYu,4,5
846477973305810944,Mon Mar 27 21:44:10 +0000 2017,Delta throws shade at United over leggings ban https://t.co/xV3MHxLgON https://t.co/M8ON0CpHMh,4,8
846477962870382592,Mon Mar 27 21:44:07 +0000 2017,Massive whale formation gathers off Pt. Reyes https://t.co/HXuTUiFTHs https://t.co/PNBOzRcUrv,14,14
846470388045430784,Mon Mar 27 21:14:01 +0000 2017,Three things we learned: @SFDeltas home opener #NASL #kezarnights #sfdeltas https://t.co/F0TZDCrfOo,17,25
846469294380662784,Mon Mar 27 21:09:41 +0000 2017,CHP officers round up horses on Bay Area freeway https://t.co/Iclx6jhiUC https://t.co/AK9Jts47tz,13,29
846469287892074496,Mon Mar 27 21:09:39 +0000 2017,Calexit campaign to split state in 2 gets help from Brexit team https://t.co/G28HUmxTnh https://t.co/BJfc9wWyfZ,2,7
846461395302473728,Mon Mar 27 20:38:17 +0000 2017,Calif. school districts under fire for immigration questions https://t.co/IQ75FvPlpl https://t.co/wdAp1OtuAC,5,1
846461360779145216,Mon Mar 27 20:38:09 +0000 2017,Trump signs legislation rolling back Obama-era regulations https://t.co/Vk91ulw9FJ https://t.co/Cf5Hnf6xag,6,8
846453418004746240,Mon Mar 27 20:06:35 +0000 2017,Hannity angry at CBS over Koppel interview https://t.co/fCR5hKKJSX https://t.co/QUg29auUAM,7,12
846445040155078656,Mon Mar 27 19:33:18 +0000 2017,BART service resumes after major delays systemwide https://t.co/twAP6fqd1G https://t.co/JYnXw3f0Gt,3,1
846445006445424640,Mon Mar 27 19:33:10 +0000 2017,Derek Carr addresses Oakland fans: 'We will be resilient' https://t.co/O8OHWO99rL https://t.co/ga89g2yxnn,1,8
846436859429490688,Mon Mar 27 19:00:47 +0000 2017,"RT SFBARTalert ""BART recovering: 10 min delay at 24TH in SFO MLBR and DALY dirs due to equip prob.""",0,0
846436532214886400,Mon Mar 27 18:59:29 +0000 2017,Ghost Ship fire debris languishes near San Leandro Bay https://t.co/7GCJ9a3IMR https://t.co/Cx0JbojWrg,0,1
846436448941195264,Mon Mar 27 18:59:10 +0000 2017,Horse mule take free rein on a Bay Area highway https://t.co/8LJpYbAtIm https://t.co/35aTYMa4Ym,1,7
846435427779330048,Mon Mar 27 18:55:06 +0000 2017,"RT SFBARTalert ""10 min delay at 24TH in SFO MLBR and DALY dirs due to equip prob.""",1,0
846433369629995008,Mon Mar 27 18:46:55 +0000 2017,@brycefoster74 Thanks!,0,0
846430696247721984,Mon Mar 27 18:36:18 +0000 2017,@brycefoster74 Could we use your photos on https://t.co/nDTvT97Jm4 credited to you?,0,0
